日期,颱風編號,颱風生成時間,颱風消散時間,海上警報,陸上警報,近臺強度,侵臺路徑分類
2020/2/16,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/15,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/14,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/13,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/12,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/11,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/10,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/9,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/8,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/7,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/6,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/5,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/4,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/3,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/2,無資料,無資料,無資料,0,0,無資料,無資料
2020/2/1,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/31,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/30,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/29,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/28,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/27,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/26,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/25,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/24,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/23,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/22,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/21,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/20,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/19,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/18,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/17,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/16,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/15,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/14,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/13,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/12,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/11,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/10,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/9,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/8,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/7,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/6,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/5,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/4,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/3,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/2,無資料,無資料,無資料,0,0,無資料,無資料
2020/1/1,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/31,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/30,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/29,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/28,201929,2019/12/22 00:00,2019/12/28 06:00,0,0,無資料,無資料
2019/12/27,201929,2019/12/22 00:00,2019/12/28 06:00,0,0,無資料,無資料
2019/12/26,201929,2019/12/22 00:00,2019/12/28 06:00,0,0,無資料,無資料
2019/12/25,201929,2019/12/22 00:00,2019/12/28 06:00,0,0,無資料,無資料
2019/12/24,201929,2019/12/22 00:00,2019/12/28 06:00,0,0,無資料,無資料
2019/12/23,201929,2019/12/22 00:00,2019/12/28 06:00,0,0,無資料,無資料
2019/12/22,201929,2019/12/22 00:00,2019/12/28 06:00,0,0,無資料,無資料
2019/12/21,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/20,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/19,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/18,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/17,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/16,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/15,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/14,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/13,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/12,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/11,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/10,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/9,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/8,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/7,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/6,無資料,無資料,無資料,0,0,無資料,無資料
2019/12/5,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/12/4,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/12/3,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/12/2,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/12/1,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/11/30,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/11/29,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/11/28,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/11/27,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/11/26,201928,2019/11/26 00:00,2019/12/5 18:00,0,0,無資料,無資料
2019/11/25,無資料,無資料,無資料,0,0,無資料,無資料
2019/11/24,無資料,無資料,無資料,0,0,無資料,無資料
2019/11/23,無資料,無資料,無資料,0,0,無資料,無資料
2019/11/22,201927,2019/11/20 00:00,2019/11/22 18:00,0,0,無資料,無資料
2019/11/21,201927,2019/11/20 00:00,2019/11/22 18:00,0,0,無資料,無資料
2019/11/20,201927,2019/11/20 00:00,2019/11/22 18:00,0,0,無資料,無資料
2019/11/19,201926,2019/11/13 00:00,2019/11/20 00:00,0,0,無資料,無資料
2019/11/18,201926,2019/11/13 00:00,2019/11/20 00:00,0,0,無資料,無資料
2019/11/17,201926,2019/11/13 00:00,2019/11/20 00:00,0,0,無資料,無資料
2019/11/16,201926,2019/11/13 00:00,2019/11/20 00:00,0,0,無資料,無資料
2019/11/15,201925,2019/11/12 06:00,2019/11/17 18:00,0,0,無資料,無資料
2019/11/14,201925,2019/11/12 06:00,2019/11/17 18:00,0,0,無資料,無資料
2019/11/13,201925,2019/11/12 06:00,2019/11/17 18:00,0,0,無資料,無資料
2019/11/12,201925,2019/11/12 06:00,2019/11/17 18:00,0,0,無資料,無資料
2019/11/11,201924,2019/11/5 12:00,2019/11/11 00:00,0,0,無資料,無資料
2019/11/10,201924,2019/11/5 12:00,2019/11/11 00:00,0,0,無資料,無資料
2019/11/9,201924,2019/11/5 12:00,2019/11/11 00:00,0,0,無資料,無資料
2019/11/8,201924,2019/11/5 12:00,2019/11/11 00:00,0,0,無資料,無資料
2019/11/7,201923,2019/11/2 18:00,2019/11/9 00:00,0,0,無資料,無資料
2019/11/6,201923,2019/11/2 18:00,2019/11/9 00:00,0,0,無資料,無資料
2019/11/5,201923,2019/11/2 18:00,2019/11/9 00:00,0,0,無資料,無資料
2019/11/4,201923,2019/11/2 18:00,2019/11/9 00:00,0,0,無資料,無資料
2019/11/3,201923,2019/11/2 18:00,2019/11/9 00:00,0,0,無資料,無資料
2019/11/2,201923,2019/11/2 18:00,2019/11/9 00:00,0,0,無資料,無資料
2019/11/1,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/31,201922,2019/10/29 18:00,2019/10/31 06:00,0,0,無資料,無資料
2019/10/30,201922,2019/10/29 18:00,2019/10/31 06:00,0,0,無資料,無資料
2019/10/29,201922,2019/10/29 18:00,2019/10/31 06:00,0,0,無資料,無資料
2019/10/28,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/27,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/26,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/25,201921,2019/10/19 12:00,2019/10/25 12:00,0,0,無資料,無資料
2019/10/24,201921,2019/10/19 12:00,2019/10/25 12:00,0,0,無資料,無資料
2019/10/23,201921,2019/10/19 12:00,2019/10/25 12:00,0,0,無資料,無資料
2019/10/22,201921,2019/10/19 12:00,2019/10/25 12:00,0,0,無資料,無資料
2019/10/21,201920,2019/10/17 18:00,2019/10/21 12:00,0,0,無資料,無資料
2019/10/20,201920,2019/10/17 18:00,2019/10/21 12:00,0,0,無資料,無資料
2019/10/19,201920,2019/10/17 18:00,2019/10/21 12:00,0,0,無資料,無資料
2019/10/18,201920,2019/10/17 18:00,2019/10/21 12:00,0,0,無資料,無資料
2019/10/17,201920,2019/10/17 18:00,2019/10/21 12:00,0,0,無資料,無資料
2019/10/16,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/15,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/14,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/13,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/12,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/11,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/10,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/9,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/8,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/7,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/6,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/5,201919,2019/10/5 18:00,2019/10/13 06:00,0,0,無資料,無資料
2019/10/4,無資料,無資料,無資料,0,0,無資料,無資料
2019/10/3,201918,2019/9/28 00:00,2019/10/3 06:00,1,1,中度,6
2019/10/2,201918,2019/9/28 00:00,2019/10/3 06:00,1,1,中度,6
2019/10/1,201918,2019/9/28 00:00,2019/10/3 06:00,1,1,中度,6
2019/9/30,201918,2019/9/28 00:00,2019/10/3 06:00,1,1,中度,6
2019/9/29,201918,2019/9/28 00:00,2019/10/3 06:00,1,1,中度,6
2019/9/28,201918,2019/9/28 00:00,2019/10/3 06:00,1,1,中度,6
2019/9/27,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/26,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/25,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/24,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/23,201917,2019/9/19 06:00,2019/9/23 00:00,0,0,無資料,無資料
2019/9/22,201917,2019/9/19 06:00,2019/9/23 00:00,0,0,無資料,無資料
2019/9/21,201917,2019/9/19 06:00,2019/9/23 00:00,0,0,無資料,無資料
2019/9/20,201917,2019/9/19 06:00,2019/9/23 00:00,0,0,無資料,無資料
2019/9/19,201917,2019/9/19 06:00,2019/9/23 00:00,0,0,無資料,無資料
2019/9/18,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/17,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/16,201916,2019/9/15 12:00,2019/9/16 12:00,0,0,無資料,無資料
2019/9/15,201916,2019/9/15 12:00,2019/9/16 12:00,0,0,無資料,無資料
2019/9/14,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/13,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/12,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/11,無資料,無資料,無資料,0,0,無資料,無資料
2019/9/10,201915,2019/9/5 06:00,2019/9/10 00:00,0,0,無資料,無資料
2019/9/9,201915,2019/9/5 06:00,2019/9/10 00:00,0,0,無資料,無資料
2019/9/8,201915,2019/9/5 06:00,2019/9/10 00:00,0,0,無資料,無資料
2019/9/7,201915,2019/9/5 06:00,2019/9/10 00:00,0,0,無資料,無資料
2019/9/6,201913,2019/9/2 00:00,2019/9/8 00:00,0,0,無資料,無資料
2019/9/5,201913,2019/9/2 00:00,2019/9/8 00:00,0,0,無資料,無資料
2019/9/4,201913,2019/9/2 00:00,2019/9/8 00:00,0,0,無資料,無資料
2019/9/3,201914,2019/9/2 18:00,2019/9/3 12:00,0,0,無資料,無資料
2019/9/2,201913,2019/9/2 00:00,2019/9/8 00:00,0,0,無資料,無資料
2019/9/1,無資料,無資料,無資料,0,0,無資料,無資料
2019/8/31,無資料,無資料,無資料,0,0,無資料,無資料
2019/8/30,201912,2019/8/27 00:00,2019/8/30 06:00,0,0,無資料,無資料
2019/8/29,201912,2019/8/27 00:00,2019/8/30 06:00,0,0,無資料,無資料
2019/8/28,201912,2019/8/27 00:00,2019/8/30 06:00,0,0,無資料,無資料
2019/8/27,201912,2019/8/27 00:00,2019/8/30 06:00,0,0,無資料,無資料
2019/8/26,無資料,無資料,無資料,0,0,無資料,無資料
2019/8/25,201911,2019/8/21 06:00,2019/8/25 18:00,1,1,輕度,4
2019/8/24,201911,2019/8/21 06:00,2019/8/25 18:00,1,1,輕度,4
2019/8/23,201911,2019/8/21 06:00,2019/8/25 18:00,1,1,輕度,4
2019/8/22,201911,2019/8/21 06:00,2019/8/25 18:00,1,1,輕度,4
2019/8/21,201911,2019/8/21 06:00,2019/8/25 18:00,1,1,輕度,4
2019/8/20,無資料,無資料,無資料,0,0,無資料,無資料
2019/8/19,無資料,無資料,無資料,0,0,無資料,無資料
2019/8/18,無資料,無資料,無資料,0,0,無資料,無資料
2019/8/17,無資料,無資料,無資料,0,0,無資料,無資料
2019/8/16,201910,2019/8/6 06:00,2019/8/16 12:00,0,0,無資料,無資料
2019/8/15,201910,2019/8/6 06:00,2019/8/16 12:00,0,0,無資料,無資料
2019/8/14,201910,2019/8/6 06:00,2019/8/16 12:00,0,0,無資料,無資料
2019/8/13,201910,2019/8/6 06:00,2019/8/16 12:00,0,0,無資料,無資料
2019/8/12,201909,2019/8/4 06:00,2019/8/12 18:00,1,1,強烈,1
2019/8/11,201909,2019/8/4 06:00,2019/8/12 18:00,1,1,強烈,1
2019/8/10,201909,2019/8/4 06:00,2019/8/12 18:00,1,1,強烈,1
2019/8/9,201909,2019/8/4 06:00,2019/8/12 18:00,1,1,強烈,1
2019/8/8,201909,2019/8/4 06:00,2019/8/12 18:00,1,1,強烈,1
2019/8/7,201908,2019/8/2 00:00,2019/8/7 06:00,0,0,無資料,無資料
2019/8/6,201908,2019/8/2 00:00,2019/8/7 06:00,0,0,無資料,無資料
2019/8/5,201908,2019/8/2 00:00,2019/8/7 06:00,0,0,無資料,無資料
2019/8/4,201908,2019/8/2 00:00,2019/8/7 06:00,0,0,無資料,無資料
2019/8/3,201908,2019/8/2 00:00,2019/8/7 06:00,0,0,無資料,無資料
2019/8/2,201907,2019/7/31 00:00,2019/8/3 12:00,0,0,無資料,無資料
2019/8/1,201907,2019/7/31 00:00,2019/8/3 12:00,0,0,無資料,無資料
2019/7/31,201907,2019/7/31 00:00,2019/8/3 12:00,0,0,無資料,無資料
2019/7/30,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/29,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/28,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/27,201906,2019/7/26 00:00,2019/7/27 06:00,0,0,無資料,無資料
2019/7/26,201906,2019/7/26 00:00,2019/7/27 06:00,0,0,無資料,無資料
2019/7/25,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/24,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/23,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/22,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/21,201905,2019/7/16 06:00,2019/7/21 12:00,1,1,輕度,無資料
2019/7/20,201905,2019/7/16 06:00,2019/7/21 12:00,1,1,輕度,無資料
2019/7/19,201905,2019/7/16 06:00,2019/7/21 12:00,1,1,輕度,無資料
2019/7/18,201905,2019/7/16 06:00,2019/7/21 12:00,1,1,輕度,無資料
2019/7/17,201905,2019/7/16 06:00,2019/7/21 12:00,1,1,輕度,無資料
2019/7/16,201905,2019/7/16 06:00,2019/7/21 12:00,1,1,輕度,無資料
2019/7/15,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/14,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/13,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/12,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/11,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/10,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/9,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/8,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/7,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/6,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/5,無資料,無資料,無資料,0,0,無資料,無資料
2019/7/4,201904,2019/7/2 12:00,2019/7/4 00:00,0,0,無資料,無資料
2019/7/3,201904,2019/7/2 12:00,2019/7/4 00:00,0,0,無資料,無資料
2019/7/2,201904,2019/7/2 12:00,2019/7/4 00:00,0,0,無資料,無資料
2019/7/1,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/30,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/29,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/28,201903,2019/6/27 12:00,2019/6/28 06:00,0,0,無資料,無資料
2019/6/27,201903,2019/6/27 12:00,2019/6/28 06:00,0,0,無資料,無資料
2019/6/26,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/25,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/24,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/23,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/22,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/21,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/20,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/19,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/18,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/17,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/16,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/15,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/14,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/13,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/12,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/11,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/10,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/9,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/8,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/7,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/6,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/5,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/4,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/3,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/2,無資料,無資料,無資料,0,0,無資料,無資料
2019/6/1,無資料,無資料,無資料,0,0,無資料,無資料
2019/5/31,無資料,無資料,無資料,0,0,無資料,無資料
2019/5/30,無資料,無資料,無資料,0,0,無資料,無資料
2019/5/29,無資料,無資料,無資料,0,0,無資料,無資料
2019/5/28,無資料,無資料,無資料,0,0,無資料,無資料
2019/5/27,無資料,無資料,無資料,0,0,無資料,無資料
2019/5/26,無資料,無資料,無資料,0,0,無資料,無資料
